"","x1","x2","x3","x4","x5","x6","x7","x8","y1"
"609",64,13,41,3,56,9,12,54,9.1
"610",62,18,35,0,54,9,17,64,9.03
"611",55,16,44,5,63,13,15,53,9.36
"612",52,17,37,5,57,21,13,53,8.31
"613",49,19,47,4,60,16,14,50,8.75
"614",50,22,57,4,58,13,16,47,8.05
"615",41,19,45,3,47,22,12,43,8.32
"616",48,26,48,5,44,22,21,39,8.1
"617",47,24,48,6,48,19,8,51,8.56
"618",48,16,33,14,59,22,12,49,8.48
"619",43,13,45,15,51,24,16,44,8.81
"620",45,17,55,13,59,26,13,47,8.79
"621",50,12,37,8,67,24,16,50,9.58
"622",58,23,33,9,72,18,9,55,9.09
"623",49,22,42,10,64,14,12,54,8.91
"624",50,24,38,14,59,13,18,44,8.45
"625",39,18,49,22,53,23,11,44,8.04
"626",46,34,49,6,51,21,17,48,8.69
"627",48,14,49,2,46,22,27,41,8.69
"628",44,23,49,3,47,29,17,49,8.27
"629",50,21,52,3,57,16,13,47,8.98
"630",45,29,33,4,63,20,14,49,8.33
"631",59,12,37,5,59,26,8,62,9.34
"632",59,9,45,13,63,22,14,60,10.71
"633",56,14,31,11,67,20,18,50,9.23
"634",47,21,48,10,59,23,20,46,8.83
"635",7,8,18,1,13,9,7,12,8.87
"636",32,24,56,11,61,33,23,38,2.68
"637",72,33,74,18,132,50,42,80,9.84
"638",86,39,75,12,148,28,25,89,16.43
"639",86,27,70,13,135,31,33,89,15.57
"640",93,29,68,10,137,31,29,98,15.19
"641",99,27,66,15,138,35,46,86,17.89
"642",89,31,68,14,118,63,33,94,16.32
"643",82,37,63,19,117,79,32,83,19.23
"644",90,35,72,12,130,51,38,89,19.53
"645",80,34,78,17,127,35,33,78,17.75
"646",100,26,64,16,118,41,32,103,16.12
"647",86,33,68,15,120,42,35,85,17.27
"648",82,57,66,16,141,45,28,82,15.74
"649",89,50,72,13,142,36,23,87,16.88
"650",81,54,67,11,150,33,35,81,16.23
"651",79,36,74,19,151,44,22,77,16.01
"652",83,35,100,17,125,49,19,86,16.69
"653",84,33,78,20,119,39,36,81,16.76
"654",65,42,86,10,121,38,41,74,16.6
"655",97,32,79,8,126,36,30,88,15.08
"656",89,26,81,6,132,38,15,95,15.99
"657",99,31,79,9,146,44,32,89,16.21
"658",86,48,66,9,136,35,43,92,17.25
"659",82,55,87,16,120,44,26,82,16.33
"660",86,24,85,21,116,36,27,90,16.32
"661",94,35,73,18,142,33,33,86,16.07
"662",77,39,77,24,126,26,40,83,17.2
"663",90,28,76,15,124,31,33,91,17.36
"664",92,22,98,12,132,41,31,90,15.61
"665",33,11,37,3,53,16,14,25,17.15
"666",21,30,37,3,39,18,16,30,5.7
"667",49,42,70,11,80,31,29,68,6.72
"668",73,34,68,9,109,24,18,66,12.48
"669",74,38,62,12,118,30,16,73,12.5
"670",77,18,74,23,101,45,28,74,13.91
"671",67,21,58,15,79,45,22,78,16.07
"672",80,24,75,23,105,21,24,70,15.66
"673",75,23,83,15,101,22,18,77,12.78
"674",73,20,69,16,100,16,24,76,12.43
"675",68,22,73,21,105,28,36,61,12.26
"676",67,29,60,21,113,45,27,67,12.67
"677",60,30,74,17,125,31,31,66,14.93
"678",68,27,60,16,103,38,31,61,13.91
"679",71,27,60,17,108,33,28,77,14.01
"680",73,42,54,22,103,26,24,75,14.24
"681",74,43,58,24,86,38,40,66,13.6
"682",81,36,62,19,80,50,22,80,14.25
"683",61,53,71,21,84,40,18,64,15.53
"684",67,42,63,13,93,30,34,70,13.9
"685",73,21,60,15,110,26,27,76,13.74
"686",81,26,53,12,122,26,24,79,13.53
"687",76,38,52,12,90,28,25,73,14.05
"688",72,19,77,21,87,30,13,76,13.18
"689",70,18,86,12,90,23,34,70,13.22
"690",70,22,79,20,104,26,37,69,12.49
"691",61,35,81,24,116,18,29,54,13.37
"692",70,33,71,13,108,27,32,71,12.38
"693",78,38,63,19,90,36,26,79,14.07
"694",70,32,62,15,98,44,41,73,18.1
"695",44,20,34,10,59,23,10,39,14.89
"696",15,19,27,8,15,10,12,19,7.61
"697",32,32,64,8,56,30,26,42,4.23
"698",63,25,71,12,96,37,16,64,10.31
"699",53,18,52,10,135,19,20,58,13.45
"700",61,25,39,14,114,21,22,52,11.63
"701",61,33,36,7,122,24,23,69,10.76
"702",62,22,65,12,123,28,24,56,13.9
"703",49,30,62,14,82,35,25,52,12.35
"704",46,25,82,15,76,48,14,46,11.53
"705",55,40,87,10,75,30,28,51,11.93
"706",46,38,75,14,105,37,22,42,12.03
"707",48,38,61,3,131,27,30,53,12.22
"708",48,26,77,8,114,16,31,54,12.1
"709",55,23,77,9,118,18,37,50,10.68
"710",61,23,46,18,110,30,20,60,10.79
"711",56,19,50,10,90,29,24,61,11.85
"712",62,25,61,9,104,22,23,60,11.64
"713",55,30,62,8,104,29,16,58,11.37
"714",61,32,50,6,90,41,17,59,11.35
"715",55,33,53,11,92,36,19,54,13.25
"716",53,22,47,9,95,37,37,53,12.4
"717",62,19,55,11,105,32,28,60,12.83
"718",51,38,65,13,102,26,20,49,12.28
"719",51,37,69,12,106,25,24,54,11.73
"720",45,28,70,10,90,23,19,44,11.4
"721",54,31,76,20,105,21,23,50,10.1
"722",55,25,82,14,98,25,17,58,11.31
"723",58,33,81,12,86,34,27,55,11.55
"724",47,33,72,11,94,23,17,55,12.53
"725",37,19,72,4,67,26,13,33,13.6
"726",1,14,2,9,18,4,6,5,8.57
"727",15,20,20,20,44,12,32,21,1.93
"728",36,17,48,16,53,12,33,37,5.65
"729",48,24,40,4,28,15,36,52,7.02
"730",51,13,42,10,31,17,28,48,7.97
"731",41,24,50,13,45,11,21,42,7.61
"732",42,25,33,20,51,9,17,39,7.46
"733",36,24,38,18,46,13,20,40,8
"734",38,30,26,16,63,14,29,37,7.2
"735",35,40,38,12,64,3,27,31,7.61
"736",26,36,36,14,61,6,24,23,6.52
"737",20,27,50,14,70,10,26,22,6.33
"738",27,32,43,17,49,21,27,28,6.47
"739",34,34,36,20,45,15,30,37,7.76
"740",50,31,30,6,39,19,20,47,7.82
"741",42,19,50,8,39,15,28,42,7.97
"742",33,23,59,12,50,8,21,37,7.45
"743",38,42,42,12,39,6,29,36,6.8
"744",45,31,21,12,45,6,25,49,6.89
"745",39,23,29,22,49,7,18,41,7.23
"746",40,34,33,13,37,6,22,36,6.71
"747",38,37,43,16,42,11,29,32,6.59
"748",31,24,42,23,62,9,29,38,7.25
"749",47,20,31,19,70,13,11,46,7.68
"750",48,30,37,14,55,8,17,47,8.14
"751",42,29,44,7,52,6,17,39,7.63
"752",40,27,39,14,51,17,13,43,6.96
"753",44,25,40,17,54,7,18,41,7.67
"754",36,40,39,19,56,8,17,36,7.13
"755",22,50,32,27,63,9,27,19,7.36
"756",4,5,6,1,7,6,9,6,8.4
"757",19,11,36,5,49,20,13,22,1.81
"758",29,12,46,8,83,35,11,38,6.24
"759",38,6,61,8,94,18,12,37,8.94
"760",39,12,40,9,107,15,15,38,8.5
"761",32,18,63,0,100,25,10,24,8.56
"762",25,20,60,5,92,35,14,29,8.5
"763",26,15,38,11,89,30,14,24,9.65
"764",23,10,44,12,89,49,27,22,9.95
"765",20,27,41,4,93,43,14,19,10.25
"766",25,26,47,9,83,32,17,32,9.33
"767",30,13,59,6,94,19,8,33,8.96
"768",36,15,53,8,103,21,12,28,7.66
"769",17,22,54,6,99,32,9,22,8.57
"770",23,12,51,5,112,35,7,17,8.61
"771",23,14,46,7,99,40,10,27,8.88
"772",30,13,46,8,95,24,11,30,10.04
"773",28,9,70,11,89,19,13,28,8.42
"774",26,13,67,8,102,20,16,27,7.57
"775",36,18,37,6,106,20,13,34,7.94
"776",31,17,43,6,95,22,20,33,7.94
"777",35,13,59,8,76,36,12,34,7.6
"778",30,19,68,6,95,24,11,27,8.81
"779",22,16,49,8,106,32,12,21,8.23
"780",20,19,62,8,75,30,15,23,8.09
"781",30,16,73,7,90,23,13,34,7.66
"782",34,10,51,6,73,37,13,32,8.5
"783",30,13,61,8,96,21,13,32,8.74
"784",33,9,68,9,81,22,15,34,7.84
"785",32,17,39,10,90,20,26,25,7.57
"786",6,7,14,5,16,11,7,9,7.6
"787",11,14,20,4,20,13,8,15,2.73
"788",22,31,56,7,34,8,18,21,3.58
"789",25,28,48,12,35,19,16,29,4.99
"790",43,20,39,10,43,13,6,42,6.21
"791",39,22,35,6,39,19,7,41,6.54
"792",33,13,36,12,40,15,12,34,6.5
"793",33,22,31,10,33,12,21,30,5.6
"794",29,20,32,11,34,18,10,31,6.21
"795",38,28,31,26,41,10,10,38,6.27
"796",38,23,23,22,42,5,15,37,6.41
"797",34,20,24,20,50,15,19,36,5.58
"798",30,25,31,21,42,6,9,29,6.93
"799",36,18,32,24,38,12,6,38,5.11
"800",37,16,29,15,52,15,11,33,6.15
"801",36,14,38,14,53,20,7,34,6.5
"802",31,22,38,5,31,19,10,33,7.04
"803",30,35,49,3,41,33,13,24,5.92
"804",24,26,42,5,24,29,21,26,7.51
"805",22,22,35,4,39,21,21,29,6.68
"806",40,14,40,10,36,19,11,40,6.2
"807",39,26,42,9,46,6,13,36,6.76
"808",33,27,34,12,32,12,15,33,5.8
"809",32,22,36,15,28,8,12,35,5.76
"810",31,17,38,20,39,8,12,27,5.22
"811",29,23,44,21,28,16,9,28,5.54
"812",28,21,39,14,38,20,7,30,6.45
"813",35,31,26,9,34,13,11,34,5.95
"814",34,13,31,6,41,22,18,35,6.37
"815",29,11,51,6,31,15,12,31,6.41
"816",18,11,26,1,23,6,7,16,5.53
"817",10,8,38,1,21,6,17,15,3.13
"818",31,24,47,7,53,28,23,42,3.7
"819",52,15,48,12,77,41,12,52,9
"820",52,21,35,13,81,32,8,47,10.97
"821",50,21,35,5,108,15,9,56,10.11
"822",58,11,50,1,104,16,11,61,9.4
"823",47,16,50,2,75,36,11,47,9.64
"824",53,13,54,7,90,31,14,48,10.2
"825",42,16,53,6,84,30,8,45,11.41
"826",43,16,52,6,82,30,10,41,9.31
"827",48,13,52,12,94,32,20,43,9.05
"828",34,23,60,8,92,25,19,35,10.3
"829",37,21,71,9,80,22,13,36,8.83
"830",50,20,84,10,67,20,14,53,8.81
"831",47,20,62,7,75,24,18,38,10.97
"832",40,19,51,8,106,25,12,47,8.75
"833",40,22,70,11,89,12,12,39,9.73
"834",44,28,50,14,87,23,13,46,7.88
"835",42,21,38,16,90,25,8,39,9.34
"836",40,8,52,15,81,29,14,48,8.83
"837",52,18,65,16,83,27,10,47,9.36
"838",60,22,59,7,74,34,12,64,10.46
"839",48,14,67,6,73,35,16,39,16
"840",46,16,47,4,96,31,18,47,10.18
"841",43,29,42,8,98,30,14,48,10.06
"842",51,18,48,8,92,20,17,47,12.53
"843",48,17,36,15,89,36,11,50,9.11
"844",47,18,55,10,85,33,24,45,11.04
"845",39,16,66,7,80,31,11,44,10.47
"846",34,9,36,3,49,21,11,31,9.92
"847",4,18,17,2,10,14,14,12,7.24
"848",32,18,46,9,49,31,21,38,4.07
"849",50,14,68,13,75,31,18,56,10.23
"850",68,10,58,11,71,21,17,68,11.97
"851",65,26,36,15,78,24,11,61,9.92
"852",51,24,45,8,93,22,20,58,10.21
"853",60,32,45,10,87,14,17,63,10.22
"854",55,35,41,6,98,27,14,48,9.77
"855",50,29,46,8,86,37,15,59,10.52
"856",56,20,58,7,86,18,21,45,12.63
"857",50,27,71,7,91,26,15,52,9
"858",50,26,74,5,72,26,18,50,10.06
"859",60,28,48,4,84,22,16,62,9.53
"860",51,37,53,10,98,16,18,51,10.49
"861",60,27,47,8,82,20,28,60,9.59
"862",57,22,70,13,81,25,20,57,10.18
"863",56,27,64,11,74,23,16,56,10.44
"864",68,14,42,6,78,33,12,67,10.14
"865",61,20,40,12,73,34,29,63,11.52
"866",56,19,66,10,71,28,15,53,11.06
"867",48,27,62,12,81,30,20,47,9.65
"868",50,19,54,5,96,30,20,56,10.06
"869",63,23,38,13,80,20,23,62,10.73
"870",52,23,52,13,81,21,20,56,10.12
"871",59,19,44,7,77,40,24,54,9.55
"872",48,25,55,10,80,49,17,43,10.86
"873",38,26,83,11,78,39,25,35,11.76
"874",35,33,64,12,56,47,32,32,10.4
"875",43,19,61,14,60,36,21,50,10.57
"876",60,21,45,7,62,28,6,64,10.25
"877",1,8,12,2,10,3,8,4,10.04
"878",15,21,51,11,40,14,12,15,1.55
"879",24,30,65,15,60,12,17,29,5.07
"880",30,34,54,7,76,10,15,31,7.28
"881",39,27,52,10,69,15,11,39,7.93
"882",34,11,53,10,95,17,16,34,7.73
"883",33,8,49,15,83,16,24,33,7.34
"884",24,15,70,14,80,25,6,23,7.39
"885",27,18,47,8,83,28,9,27,7.26
"886",24,23,42,8,75,31,25,21,8.55
"887",24,10,44,6,82,38,12,28,8.32
"888",30,12,31,11,106,31,21,27,7.9
"889",29,18,42,3,71,31,19,31,8.42
"890",33,20,67,4,70,26,10,33,8.04
"891",23,36,79,8,67,18,25,17,7.86
"892",28,21,56,13,81,12,25,34,6.89
"893",36,9,48,9,97,16,18,33,7.28
"894",18,17,60,17,89,27,13,16,7.47
"895",21,18,58,11,78,25,11,22,7.55
"896",26,19,62,10,66,23,11,30,7.27
"897",25,33,49,16,86,22,7,28,7.38
"898",27,20,45,11,85,18,8,21,7.85
"899",19,18,44,14,98,18,15,23,6.76
"900",30,8,59,11,76,26,27,27,7.24
"901",27,21,68,13,70,28,15,27,8.13
"902",26,21,65,15,54,24,12,30,7.44
"903",36,26,55,11,85,13,15,34,7.14
"904",25,27,46,7,112,11,16,24,7.51
"905",31,13,46,8,114,24,12,36,6.86
"906",35,21,62,11,73,16,11,33,8.54
"907",6,4,12,3,17,8,5,5,7.38
"908",11,15,35,9,40,4,16,23,1.91
"909",43,32,49,12,58,10,34,42,4.3
"910",40,36,44,18,63,14,20,39,7.81
"911",43,32,51,19,61,8,26,50,8.42
"912",46,41,48,16,59,11,11,38,9.34
"913",32,45,42,13,59,11,21,38,7.48
"914",48,43,45,15,61,15,23,41,7.76
"915",40,24,52,24,50,18,16,43,8.61
"916",44,17,49,30,48,18,24,44,7.85
"917",44,10,46,29,75,14,19,45,9.81
"918",47,22,46,19,64,22,18,50,8.41
"919",41,29,48,13,61,24,18,36,9.27
"920",35,33,37,10,73,18,25,39,8.44
"921",39,36,47,21,66,20,22,36,7.79
"922",39,33,48,16,71,20,16,43,8.39
"923",45,26,47,17,67,21,15,39,8.93
"924",37,34,49,12,66,30,30,35,8.32
"925",28,30,44,20,65,17,36,30,9.58
"926",39,36,55,18,78,9,16,41,7.59
"927",41,29,72,12,63,6,17,39,8.07
"928",36,27,55,6,55,22,23,38,7.15
"929",42,35,58,8,49,23,24,40,7.99
"930",38,36,52,12,59,23,14,42,8.64
"931",43,33,44,18,69,27,22,36,8.26
"932",34,46,51,19,52,16,17,39,8.68
"933",39,52,47,16,61,12,15,42,7.82
"934",48,42,30,14,61,24,23,46,7.68
"935",42,30,35,23,55,32,21,45,9.15
"936",42,30,33,32,46,29,17,37,9.33
"937",11,22,13,14,18,5,16,10,8.79
"938",10,17,20,9,15,11,13,17,2.75
"939",36,23,24,20,48,23,25,40,3.66
"940",43,20,36,29,65,24,15,42,7.83
"941",52,9,30,21,91,14,17,62,8.61
"942",55,6,43,10,81,16,11,50,9.59
"943",49,19,45,11,69,28,11,50,9.8
"944",43,24,53,12,71,21,8,42,8.77
"945",43,11,62,21,88,24,15,33,8.35
"946",38,19,42,6,104,15,14,45,8.56
"947",41,13,47,6,92,27,14,43,8.38
"948",41,16,54,5,78,34,17,39,9.99
"949",45,10,56,8,87,30,9,40,9.48
"950",40,9,59,8,79,23,22,48,8.99
"951",50,12,40,5,91,22,13,53,8.67
"952",49,25,42,4,92,13,15,46,9.28
"953",47,22,39,13,74,23,11,45,8.24
"954",50,12,57,10,76,24,15,50,8.77
"955",51,15,57,13,78,18,12,47,9.35
"956",39,16,37,15,103,23,11,40,8.32
"957",39,18,36,13,72,26,14,46,8.84
"958",44,24,35,16,88,22,14,38,8.96
"959",48,18,45,11,92,14,7,49,8.57
"960",39,12,48,14,87,10,13,37,8.09
"961",47,21,48,2,99,13,11,46,7.46
"962",35,22,58,9,98,25,13,34,8.19
"963",30,11,56,20,100,25,20,30,8.67
"964",39,19,48,13,80,23,11,39,8.93
"965",34,15,69,17,88,25,13,34,8.56
"966",33,22,59,15,87,22,10,34,8.64
"967",26,14,26,11,54,11,9,30,8.22
"968",8,19,17,8,17,11,16,11,5.15
"969",35,29,46,10,63,34,33,47,3.51
"970",58,30,44,11,84,37,26,64,10.16
"971",90,18,36,9,77,15,11,97,11.88
"972",85,16,52,6,81,17,25,76,11.34
"973",73,23,52,2,59,23,32,76,11.46
"974",71,29,53,7,68,26,28,66,13.56
"975",64,29,56,16,67,35,32,64,10.78
"976",57,35,46,11,73,25,43,60,11.89
"977",81,24,37,20,81,25,29,76,10.81
"978",63,12,43,13,110,37,15,62,13.27
"979",57,20,44,12,81,38,28,66,12.66
"980",72,17,39,10,84,28,19,66,12.07
"981",58,37,53,9,90,20,20,63,11.18
"982",75,38,48,7,65,27,26,72,10.84
"983",63,53,54,5,73,25,19,65,11.57
"984",73,35,55,4,66,17,19,71,11.05
"985",74,30,48,1,70,21,21,78,10.44
"986",67,25,40,10,79,16,29,71,10.75
"987",79,32,30,6,91,14,26,72,10.24
"988",71,35,47,4,85,25,36,64,10.94
"989",49,33,67,10,91,26,28,50,11.31
"990",72,25,54,3,80,29,14,81,10.76
"991",64,21,46,5,70,46,27,55,12.01
"992",64,17,46,5,78,37,20,64,11.66
"993",58,23,54,12,85,30,33,60,11.8
"994",54,37,53,18,89,21,25,55,10.56
"995",63,34,44,14,74,24,22,70,10.93
"996",81,39,36,14,65,16,28,83,10.52
"997",75,17,33,3,68,9,20,73,11.47
"998",2,4,8,2,13,6,13,3,8.79
"999",19,20,45,9,56,11,18,26,1.9
"1000",33,34,52,20,65,25,15,33,5.59
"1001",26,32,36,14,90,13,13,28,8.69
"1002",36,28,27,23,105,15,14,36,7.09
"1003",31,26,47,15,74,6,15,32,8.34
"1004",39,18,74,19,48,16,29,35,6.37
"1005",37,29,62,16,48,14,15,37,10.08
"1006",37,33,57,16,66,11,20,35,7.71
"1007",36,28,54,15,69,18,9,41,7.65
"1008",33,32,30,16,88,14,14,37,8.39
"1009",42,29,38,13,68,22,21,39,8.95
"1010",35,22,49,12,67,12,17,30,8.4
"1011",25,24,60,19,70,18,18,32,6.52
"1012",39,21,62,19,60,13,18,35,7.78
"1013",37,13,53,16,83,23,13,34,7.44
"1014",27,20,69,25,74,19,16,25,8.4
"1015",23,27,53,20,77,23,18,30,10.29
"1016",30,35,44,8,72,30,16,31,9.08
"1017",30,33,38,9,79,25,13,25,8.11
"1018",21,37,58,11,87,23,5,23,8.22
"1019",22,25,53,25,80,20,18,17,7.4
"1020",19,24,52,21,92,13,18,22,7.24
"1021",31,20,54,10,77,16,20,33,7.12
"1022",42,26,38,12,78,22,15,44,7.48
"1023",29,24,58,17,62,35,21,31,8.62
"1024",32,21,70,10,61,24,13,28,9.85
"1025",38,25,58,12,74,13,13,43,7.94
"1026",27,19,53,25,72,17,15,23,7.96
"1027",28,26,53,34,60,20,15,28,6.85
"1028",10,7,11,5,11,4,13,14,7.85
"1029",23,16,41,24,35,27,24,33,2.03
"1030",43,30,73,17,109,19,36,51,8
"1031",62,32,44,22,109,24,32,61,10.61
"1032",60,31,57,20,134,28,20,61,11.7
"1033",66,33,58,18,103,26,27,59,12.34
"1034",50,31,60,20,99,39,29,56,11.55
"1035",55,40,58,13,127,23,21,48,12.22
"1036",57,34,50,15,122,22,28,59,13.29
"1037",53,31,56,19,102,33,32,51,12.04
"1038",51,28,62,20,101,31,34,59,11.19
"1039",65,27,72,18,86,29,28,64,12.27
"1040",61,30,67,15,89,26,25,52,13.16
"1041",46,32,66,11,102,36,34,52,10.62
"1042",55,30,72,13,95,29,31,58,11.93
"1043",58,36,68,14,76,29,20,63,11.21
"1044",69,35,72,19,93,15,15,67,11.36
"1045",55,53,85,19,90,17,22,49,10.66
"1046",54,45,64,24,98,18,21,51,10.48
"1047",55,35,58,19,132,9,21,64,10.34
"1048",67,36,47,16,99,20,25,69,10.86
"1049",56,49,60,25,90,24,27,44,11.23
"1050",42,36,86,19,78,45,32,43,10.83
"1051",55,39,64,26,80,35,24,51,12.32
"1052",46,54,69,21,88,24,28,54,11.78
"1053",50,44,70,20,93,34,34,57,11.12
"1054",65,47,51,15,92,17,27,57,12.17
"1055",54,35,63,12,98,36,30,54,10.99
"1056",65,25,51,14,94,25,21,72,11.49
"1057",70,25,52,13,95,30,17,73,11.14
"1058",24,6,14,9,37,17,6,21,11.74
"1059",18,22,16,5,47,17,12,25,4.66
"1060",46,23,35,10,82,38,35,55,5.9
"1061",53,25,60,5,110,38,18,48,11.04
"1062",65,26,50,4,97,16,24,72,11.54
"1063",61,17,50,9,99,29,26,58,10.55
"1064",64,33,45,5,84,29,31,62,10.93
"1065",57,30,53,10,103,24,26,53,10.82
"1066",53,27,74,8,82,19,29,61,10.65
"1067",65,38,44,14,79,24,31,62,11.5
"1068",58,39,47,16,81,22,28,63,11.43
"1069",58,23,51,18,78,33,16,56,10.92
"1070",48,26,46,8,102,33,29,42,12.65
"1071",53,27,35,9,94,30,29,56,11.01
"1072",49,35,40,13,110,16,40,45,10.56
"1073",47,35,70,9,111,5,31,56,9.68
"1074",53,32,91,7,95,10,30,48,9.07
"1075",60,22,76,3,79,15,28,56,9.4
"1076",52,37,51,6,104,29,26,57,9.44
"1077",49,34,48,10,84,24,22,50,11.07
"1078",64,32,41,14,92,21,31,63,9.58
"1079",55,28,54,12,87,21,23,53,10.79
"1080",49,30,42,10,86,34,27,53,9.91
"1081",64,26,35,9,78,40,26,64,10.86
"1082",60,15,55,3,91,29,20,59,11.92
"1083",60,30,56,6,81,26,29,64,10.34
"1084",53,25,44,12,90,33,27,52,10.68
"1085",57,26,40,6,100,32,21,56,10.9
"1086",43,24,45,9,102,41,37,46,10.81
"1087",53,31,37,12,99,24,36,51,11.52
"1088",36,13,29,6,59,9,21,33,10.02
"1089",15,22,27,2,24,7,8,23,5.98
"1090",40,34,49,4,66,29,24,50,3.96
"1091",63,18,71,5,85,46,16,60,10.21
"1092",63,30,55,9,92,30,21,64,12.19
"1093",68,27,50,5,96,29,19,70,11.49
"1094",61,14,59,16,107,38,11,62,11.47
"1095",74,12,51,15,104,36,20,75,12.22
"1096",66,26,54,17,88,27,21,64,12.67
"1097",66,27,55,19,87,40,25,66,11.17
"1098",64,24,50,18,88,38,22,62,14.26
"1099",60,29,50,11,79,43,29,62,14.07
"1100",68,32,52,14,91,35,19,67,11.59
"1101",60,37,71,13,90,28,16,56,14.55
"1102",65,25,68,9,94,33,20,65,11.37
"1103",53,37,47,15,87,38,31,53,11.88
"1104",62,19,44,17,109,42,20,61,11.94
"1105",64,22,39,15,78,40,19,73,12.44
"1106",72,19,50,12,93,25,18,70,12.27
"1107",60,26,61,16,96,23,19,60,11.12
"1108",67,19,45,17,110,22,18,75,10.67
"1109",71,18,43,15,100,23,23,69,11.19
"1110",67,20,50,9,96,40,26,60,11.04
"1111",55,29,74,14,76,37,18,54,12.15
"1112",60,26,68,9,87,31,21,60,11.32
"1113",60,38,48,13,90,43,16,61,10.82
"1114",54,28,67,7,89,33,14,58,12.41
"1115",72,20,78,7,99,12,14,71,10.97
"1116",68,27,67,7,104,23,19,64,10.45
"1117",67,29,55,7,96,33,15,71,10.96
"1118",50,18,54,5,80,32,15,45,11.85
"1119",7,5,17,1,15,8,4,11,9.27
"1120",24,35,51,4,42,18,14,25,2.38
"1121",32,31,51,8,88,15,19,38,6.25
"1122",39,28,40,9,100,13,11,39,7.75
"1123",32,21,51,17,102,21,20,34,7.94
"1124",34,20,55,8,110,18,28,29,8.79
"1125",29,14,53,16,90,41,43,33,8.37
"1126",36,34,47,12,65,36,22,37,10.28
"1127",33,34,57,16,77,25,34,25,9.29
"1128",34,19,46,12,94,37,26,38,8.74
"1129",33,24,51,21,84,28,25,34,10.77
"1130",44,30,52,11,79,23,14,46,10.34
"1131",46,22,57,14,86,7,24,49,9.22
"1132",47,24,50,8,105,18,18,42,9.43
"1133",38,19,54,13,100,27,21,34,9.14
"1134",38,29,55,15,88,26,32,39,9.16
"1135",29,26,63,10,83,21,37,31,9.57
"1136",29,30,69,13,92,14,31,23,8.05
"1137",34,34,63,13,96,22,33,37,7.57
"1138",35,38,43,5,91,31,14,42,9.29
"1139",35,39,50,14,69,28,17,37,9.32
"1140",45,28,71,13,62,27,16,41,8.95
"1141",44,13,76,25,67,26,26,44,8.59
"1142",44,22,54,17,89,18,19,41,9.33
"1143",36,26,38,13,102,23,22,35,8.59
"1144",32,34,46,11,105,12,29,33,8.86
"1145",35,31,43,16,112,18,22,35,8.2
"1146",28,32,64,19,105,18,19,30,8.41
"1147",35,29,77,17,71,15,26,37,8.4
"1148",42,25,59,8,81,15,11,41,8.27
"1149",2,2,2,0,5,1,7,7,7.85
"1150",13,9,21,6,27,10,8,14,0.9
"1151",27,10,41,8,36,16,11,28,3.16
"1152",24,9,26,3,46,15,3,25,5.57
"1153",27,10,24,3,44,25,4,29,5.02
"1154",30,15,27,8,49,15,8,27,5.86
"1155",26,5,42,7,39,18,9,25,5.74
"1156",23,13,45,8,40,16,3,22,5.28
"1157",20,5,36,7,55,19,8,19,5.46
"1158",13,15,31,9,62,21,9,12,5.14
"1159",20,8,39,4,57,23,11,22,5.69
"1160",21,30,34,3,56,12,8,21,6.47
"1161",18,28,22,7,55,12,11,20,5.86
"1162",24,7,25,14,64,13,8,25,5.78
"1163",24,12,26,5,52,15,11,21,5.85
"1164",27,7,35,3,55,15,8,27,5.29
"1165",20,12,40,1,58,15,9,20,5.67
"1166",27,11,50,7,32,10,8,28,5.34
"1167",20,6,55,7,48,12,10,21,4.97
"1168",22,8,42,8,55,20,2,21,5.15
"1169",22,5,31,4,59,15,9,23,5.48
"1170",21,8,30,8,52,19,11,21,5.08
"1171",24,16,35,8,45,11,8,21,5.38
"1172",18,11,43,11,47,18,6,17,4.83
"1173",26,8,34,8,37,20,9,31,5.3
"1174",22,11,37,11,56,22,5,20,5.91
"1175",25,14,24,10,60,16,5,27,5.92
"1176",21,15,25,9,56,13,6,19,5.78
"1177",27,11,26,8,49,10,6,24,4.67
"1178",20,16,31,4,49,14,10,23,5.08
"1179",11,6,7,2,19,5,8,8,5.02
"1180",17,11,32,10,27,27,21,28,1.93
"1181",40,24,78,13,65,31,20,44,6.37
"1182",57,24,74,15,87,18,14,47,9.99
"1183",41,24,59,17,82,19,15,49,9.65
"1184",44,34,56,19,91,34,16,44,9.29
"1185",50,25,46,23,89,27,22,50,11.14
"1186",42,43,55,25,99,29,11,37,10.61
"1187",47,27,77,25,86,26,20,44,10.54
"1188",35,31,89,15,70,22,17,39,10.19
"1189",42,28,84,11,77,21,21,42,9.14
"1190",52,31,78,18,86,33,18,57,9.3
"1191",53,26,71,15,93,21,10,52,12.37
"1192",46,42,56,18,80,27,16,49,11.71
"1193",52,30,71,15,79,21,13,53,11.86
"1194",57,31,70,18,76,23,18,52,9.7
"1195",50,23,65,22,77,28,9,53,10.31
"1196",49,28,68,19,99,28,12,46,10.24
"1197",42,20,85,12,88,23,13,46,10.33
"1198",52,17,96,9,70,30,24,44,9.39
"1199",38,24,91,11,84,23,22,43,10.13
"1200",49,25,65,15,92,23,19,49,9.38
"1201",50,25,64,21,96,21,21,45,10.15
"1202",41,27,63,27,83,36,18,41,9.61
"1203",41,31,51,21,86,28,9,52,11.02
"1204",54,27,57,16,95,37,21,44,10.02
"1205",41,30,87,15,61,56,20,49,11.32
"1206",42,27,73,21,95,33,17,37,12.49
