x1,x2,x3,x4,x5,x6,x7,x8,y1
0,0,0,0,2,0,1,3,96.25
2,2,0,0,0,0,0,3,95.7
5,1,0,0,0,0,0,2,96.95
1,2,1,0,1,0,0,4,95.35
3,0,0,0,0,0,0,3,96.1
1,0,0,0,1,1,1,2,95.39
4,0,0,0,2,0,1,3,96.7
2,0,0,0,0,0,0,3,94.96
2,0,1,0,1,0,1,2,95.5
2,0,0,0,1,0,0,2,95.55
1,0,0,0,0,1,0,4,95.9
3,0,1,0,0,0,0,1,99.05
1,0,0,0,0,0,1,1,99.25
0,0,0,0,0,0,0,1,98.9
1,0,0,0,0,0,0,0,99.05
1,0,0,0,0,0,0,1,97.45
0,1,0,0,0,1,0,0,98.05
0,2,0,0,0,0,0,0,99.2
0,1,0,0,1,1,1,0,99.3
0,0,0,0,1,0,0,1,96
1,0,0,0,0,0,0,2,99.15
1,0,0,0,0,1,1,1,98.9
1,0,0,0,0,0,0,0,95.1
0,0,1,0,0,0,0,1,94.94
0,0,0,0,0,0,0,1,95.85
1,0,0,0,0,0,0,1,95.5
1,0,0,0,0,1,1,1,95.25
2,0,0,0,0,0,0,1,95.2
0,0,0,0,0,0,0,1,96.35
1,0,0,0,0,0,0,0,94.94
1,0,0,0,0,0,0,1,98.65
0,0,0,0,0,1,1,1,99.05
1,0,1,0,0,0,0,0,95.8
0,0,0,0,1,0,0,1,97.65
0,0,0,0,0,0,0,0,99
0,1,1,0,0,0,0,0,97.7
0,0,0,0,1,0,1,1,97.7
0,0,1,0,1,0,1,0,92.81
0,0,0,1,0,0,0,0,89.86
0,0,0,0,0,0,0,0,76.5
0,0,0,0,0,0,0,0,82.79
0,0,1,0,1,0,1,0,85.5
0,0,0,0,0,0,0,0,71.09
0,0,0,0,0,0,0,0,61.7
0,0,0,0,0,0,0,0,50.4
0,0,0,0,0,0,0,0,51.57
0,0,0,0,0,0,2,0,58.05
0,0,0,0,0,0,1,0,68.52
0,0,0,0,2,0,0,0,54.57
0,0,1,0,0,0,0,0,62.83
0,0,0,0,0,0,0,1,43.03
0,0,0,0,0,0,0,0,60.87
0,0,0,0,0,0,0,0,57.37
0,0,0,0,0,0,0,0,68.27
0,0,0,0,0,0,0,0,83.48
0,0,0,0,0,0,0,0,72.75
0,0,0,0,0,0,0,0,72.59
0,0,0,0,0,0,0,0,64.69
0,0,0,0,0,0,0,0,72.51
0,0,0,0,0,0,0,0,69.85
0,0,0,0,0,0,0,0,80.65
0,0,0,0,0,0,0,0,75.8
0,0,0,0,0,0,0,0,82.25
0,0,0,0,0,0,0,0,86.29
0,0,0,0,0,0,0,0,70.83
0,1,0,0,0,0,0,0,67.94
0,0,0,0,0,1,1,0,71.57
0,1,0,0,0,0,1,0,87.24
0,1,1,0,1,0,0,0,85.13
0,0,3,0,0,0,0,0,80.9
0,1,3,0,0,0,2,2,66.21
0,1,3,0,1,0,1,3,68.65
1,0,4,1,2,0,4,7,63.45
3,3,3,3,2,0,3,3,55.31
6,3,2,2,2,0,2,7,70.09
2,3,2,7,4,2,3,6,69.89
7,2,3,1,4,2,2,8,75.16
5,2,5,0,2,0,1,6,56.46
4,2,2,1,4,3,1,3,58.4
4,2,2,1,3,1,0,6,56.08
5,4,0,1,1,1,1,3,65.94
2,2,0,1,2,2,1,5,56.11
3,1,2,0,7,2,0,3,44.64
4,1,0,0,3,1,1,6,65.84
2,1,1,0,2,2,0,4,69.69
2,0,0,0,1,1,2,1,67.29
0,0,0,0,0,2,0,2,82.41
2,0,1,0,0,0,0,0,74.89
0,0,0,0,3,3,2,3,76.53
0,0,0,0,0,1,0,0,82.87
2,0,0,0,2,2,0,1,81.29
1,0,1,0,1,0,2,1,80.76
3,0,1,0,1,1,1,5,66.75
2,0,0,0,2,2,1,2,71.79
3,0,0,0,2,0,0,2,62.02
1,0,0,1,1,1,1,2,70.49
0,0,1,1,0,1,2,1,73.17
3,0,1,0,2,2,0,2,52.7
1,1,0,1,3,1,2,2,69.16
0,0,0,1,0,2,0,2,81.21
0,2,0,0,0,2,0,0,67.34
2,2,0,1,2,1,0,1,72.75
0,3,1,1,1,0,0,1,63.91
1,2,0,1,1,0,0,1,65.99
0,2,1,5,4,0,0,2,60.74
0,2,0,2,0,0,0,1,65.42
4,1,2,3,5,0,3,3,33.35
3,1,0,1,2,2,2,4,13.01
5,2,1,1,3,2,1,6,39.88
5,3,3,0,1,1,1,5,54.97
4,1,1,3,4,2,3,4,50.44
6,1,3,0,3,0,1,4,68.38
3,4,2,1,4,1,1,7,73.28
7,2,1,1,1,0,2,5,80.3
4,3,2,2,7,1,1,4,85.84
2,2,2,2,3,1,2,5,90.33
8,4,0,1,8,3,4,6,91.52
3,2,1,0,6,1,3,3,93.61
4,2,0,1,3,2,2,5,94.43
6,1,0,0,4,2,1,6,90.81
3,1,0,0,2,3,2,6,97.95
3,2,2,1,6,1,2,5,97.44
5,4,0,2,3,3,0,4,98.8
5,2,3,2,7,4,2,2,99
3,0,3,1,3,0,3,4,98.9
4,0,1,0,3,6,2,7,99.3
4,1,0,0,3,2,0,5,97.94
5,0,2,0,3,3,0,7,91.76
3,2,0,0,1,2,0,7,92.96
7,2,2,0,5,3,2,3,95.34
1,0,1,0,1,0,0,3,98.8
0,0,0,0,0,0,0,0,99.3
0,0,0,0,0,0,0,0,97.05
0,0,0,0,0,0,0,0,98.85
0,0,0,0,0,0,0,0,97.64
0,0,0,0,0,0,1,1,95.9
0,0,1,0,0,0,1,0,95.49
0,1,0,1,2,0,0,2,89.53
1,0,0,2,1,0,0,6,88.84
2,0,1,0,3,0,2,2,90.7
3,0,0,0,1,1,0,3,97.94
3,0,0,0,3,1,0,2,92.23
2,0,0,0,2,2,0,4,93.43
3,0,0,0,2,1,0,2,97.8
1,1,0,0,4,1,0,2,91.44
3,0,2,0,5,1,0,3,97.45
2,0,0,0,0,2,1,5,95.04
5,1,0,0,6,1,0,1,91.68
4,0,0,1,2,0,0,5,97
2,1,1,0,2,1,0,3,97.74
2,0,2,1,8,3,0,2,97.4
4,1,1,2,2,2,1,4,98.95
3,0,3,1,4,0,0,4,98.29
4,0,0,1,3,2,0,5,97.2
2,0,1,1,3,1,0,5,98.75
3,0,2,1,1,2,0,1,99.15
2,0,2,0,2,1,0,3,99.35
3,0,0,1,2,2,0,3,98.75
2,0,2,0,3,1,0,3,99.35
4,0,1,0,3,1,2,4,99.25
4,1,1,1,3,1,2,3,99.1
2,1,1,0,3,1,0,4,99
4,0,1,1,7,0,0,5,97.8
6,0,0,1,6,0,1,5,99.35
3,3,0,0,2,0,1,6,99.5
4,1,0,3,3,1,0,5,98.7
3,1,0,3,2,0,0,2,99.45
4,1,0,5,2,0,1,3,99.15
1,1,1,3,3,1,1,1,98.75
1,0,0,2,1,0,1,2,98.8
2,0,1,3,1,1,0,2,98
2,1,2,2,2,0,0,1,96.95
1,0,1,4,1,1,0,3,86.98
1,0,2,3,3,1,1,0,83.18
2,2,0,4,1,1,2,2,64.09
2,1,0,1,1,1,0,4,53.04
2,0,1,4,4,1,0,2,63.92
2,0,1,1,2,1,0,4,66.25
2,1,0,2,2,0,0,1,58.21
2,0,2,2,3,1,0,4,63.71
1,0,1,4,3,0,0,2,76.35
2,1,0,2,0,1,1,1,81.61
1,2,0,2,2,0,0,3,84.3
3,1,1,2,2,2,2,1,88.77
0,0,1,3,4,0,0,3,87.99
5,1,1,1,2,2,0,2,91.52
0,3,1,1,4,1,1,4,93.18
2,2,0,1,3,1,1,2,98.75
4,1,0,2,3,2,1,3,98.3
3,2,0,2,1,0,0,3,98
1,0,1,0,5,2,1,4,98.95
3,0,0,1,3,2,1,3,99
2,2,1,2,1,3,0,1,99.45
2,2,0,2,1,2,0,4,99.4
2,1,2,3,2,1,0,1,99.3
3,0,1,2,2,1,0,3,99
0,0,0,0,1,0,1,0,96.46
0,1,0,0,0,0,2,2,98.25
0,0,0,1,1,0,3,4,98.45
4,3,0,0,2,2,1,1,95.35
3,4,2,0,4,3,1,13,93.32
6,0,1,0,4,1,0,3,97.95
6,1,3,1,1,4,2,8,98.4
6,1,0,0,5,2,2,6,99.2
5,1,2,0,4,2,2,7,99
7,1,2,1,3,1,1,5,97.4
3,0,1,1,2,3,1,7,99
6,0,2,2,2,2,2,3,99.1
4,0,3,3,6,1,0,6,98.6
3,0,2,3,3,2,1,2,99.1
2,0,4,2,2,1,2,5,98.35
6,2,0,2,5,0,0,7,98.44
4,2,4,1,1,1,1,3,97.19
4,1,1,3,5,1,2,5,97.11
2,3,1,1,2,1,0,4,93.44
1,3,0,2,0,0,1,2,91.91
1,4,3,1,1,1,0,1,95.24
3,5,0,4,4,0,2,2,98.39
0,3,1,1,1,2,0,3,98.75
4,4,3,3,3,0,0,6,99.1
7,2,0,3,6,1,1,5,98.1
6,1,0,1,4,0,0,11,98.35
4,2,0,2,5,0,0,5,94.5
3,5,0,2,2,0,0,3,96.34
4,2,0,1,2,2,0,3,96.5
2,3,1,1,2,1,0,3,96.44
3,2,2,2,4,0,1,3,98.4
6,3,2,2,4,1,2,6,97.8
3,0,1,1,3,1,2,6,98.95
4,0,2,1,3,2,0,1,99.15
0,0,1,1,2,1,1,2,98.75
0,0,2,0,2,1,1,0,98
2,0,1,2,2,1,1,2,98.35
2,1,2,0,3,3,2,4,98.85
0,0,1,3,1,0,0,1,96.8
3,3,0,1,3,3,0,1,97.09
1,0,0,2,4,2,1,5,77.5
7,0,2,0,4,1,2,6,81.94
4,1,4,0,5,3,2,5,88.25
4,1,1,0,4,2,0,3,86.92
3,2,1,0,2,4,2,4,91.46
0,0,2,0,0,2,0,0,94.95
1,0,2,0,1,3,1,1,96.94
0,0,0,0,4,5,1,2,94.59
0,0,0,0,1,2,1,4,95.54
5,2,1,0,2,1,1,1,94.21
0,3,0,0,2,2,3,2,91.09
3,1,0,2,6,1,2,5,93.54
4,3,0,0,6,1,2,4,92.58
4,2,1,1,4,2,2,5,96.21
6,2,0,0,3,2,2,4,98.95
4,1,0,1,7,1,3,5,97.45
4,2,0,2,4,1,2,4,94.15
4,0,0,1,5,0,1,4,94.53
1,2,1,4,3,1,1,2,95.13
3,0,1,3,3,0,3,3,94.65
4,0,1,5,3,1,1,4,94.6
0,0,0,1,1,0,0,0,95.24
1,1,0,2,1,0,0,1,94.3
0,0,0,1,2,0,0,1,95.11
0,0,0,0,0,0,0,0,94.6
0,0,0,0,0,0,0,0,94.4
0,0,1,0,0,0,1,1,95.74
0,0,0,1,1,0,0,0,95.15
1,1,1,0,2,1,0,3,95.75
1,1,0,1,1,1,1,4,94.8
4,2,0,2,4,0,3,2,95.39
0,1,0,1,1,0,2,5,94.55
4,1,3,3,2,0,0,3,95
4,1,1,3,5,1,1,6,95.1
8,2,1,0,4,0,0,7,95.1
6,2,1,1,5,0,0,6,94.65
5,1,1,0,2,0,0,8,95.05
5,0,1,1,3,0,0,6,94.4
6,0,1,1,4,1,0,3,95.34
7,0,0,0,4,2,1,7,95.05
3,2,0,0,2,2,0,7,95.75
9,1,1,2,5,2,1,6,94.41
4,3,0,3,2,0,2,6,95.64
6,0,3,3,7,2,2,3,95.54
2,3,1,3,2,1,3,5,95.65
3,2,2,2,4,2,2,2,95.1
3,2,2,2,4,0,1,5,94.5
1,0,0,1,3,0,4,5,94.99
4,0,1,1,2,0,1,2,94.96
2,0,3,0,5,1,2,4,95.59
1,0,0,0,2,1,2,4,95.8
5,0,0,1,2,0,1,3,94.65
2,3,0,0,4,1,2,2,95.79
2,3,0,2,3,0,1,1,94.7
2,2,0,3,1,0,0,2,95.01
1,3,0,3,0,0,1,1,95.54
2,2,0,2,3,2,0,2,94.7
1,1,1,1,3,3,0,4,94.65
2,0,0,3,2,2,1,2,95.15
2,1,0,2,3,3,0,1,96.2
1,0,0,1,1,3,1,2,96.15
0,1,0,1,2,3,1,1,96.05
1,0,1,1,2,1,0,2,95.75
0,0,0,1,1,3,2,0,96.1
1,2,0,0,0,0,2,1,96.7
0,3,0,0,2,2,1,2,95.55
1,0,1,0,0,2,1,2,96.45
0,0,1,0,1,2,2,1,95.25
1,0,2,1,0,2,1,0,95.69
0,0,2,1,2,0,1,2,95.4
1,1,0,1,0,2,1,0,96.25
0,0,2,1,1,1,2,2,96.55
1,2,3,1,4,0,0,1,95.45
1,4,2,0,2,0,2,2,95.45
1,2,0,1,2,3,1,1,95.46
2,1,3,1,2,6,0,2,96.15
3,1,0,1,4,4,0,5,96.31
3,1,0,0,5,4,1,5,96.19
5,0,1,0,3,3,1,5,96.3
3,1,2,0,5,4,0,3,96.8
4,0,0,0,4,4,0,9,97.05
6,0,1,0,1,4,0,5,96.5
5,0,0,1,4,2,1,5,96.35
2,1,1,1,5,2,1,5,95.85
6,0,2,2,4,2,0,5,99.5
4,0,2,6,3,2,1,4,99.35
1,0,1,0,1,0,0,1,99.5
1,0,1,0,2,0,0,1,99.5
0,0,2,0,0,0,0,0,98
0,1,0,0,1,0,0,1,99.45
0,0,2,2,0,1,0,3,99.55
3,1,1,0,4,0,2,3,99.7
0,4,0,0,2,0,0,7,99.3
5,4,0,0,2,0,2,4,99.3
5,7,1,2,0,1,4,5,99.2
3,3,1,2,3,3,1,9,99.25
6,4,1,2,1,1,2,7,99.4
10,4,1,1,4,1,1,7,99.5
3,5,1,0,3,0,0,7,99.3
6,2,1,0,7,0,4,9,98.15
5,0,1,2,4,1,2,4,99
7,1,1,2,1,3,2,7,94.79
2,1,1,1,3,0,1,4,97
3,1,0,1,4,0,1,5,96.34
3,0,0,2,3,1,2,5,98.75
2,1,0,1,2,0,0,3,95.6
4,0,1,0,1,0,1,2,93.2
0,0,0,2,2,1,0,1,85.2
0,1,0,0,0,1,0,1,94.56
0,0,0,1,1,1,0,1,87
5,1,2,0,2,1,1,6,90.37
5,1,1,3,1,2,0,4,90.25
4,0,1,0,1,1,1,3,90.32
3,0,1,0,1,0,0,3,93.07
3,0,2,1,2,0,0,4,98.55
4,0,4,0,1,1,0,4,98.5
4,0,3,0,1,0,0,4,97.11
3,1,4,0,1,0,0,3,98.2
0,1,1,0,1,1,2,3,95.31
0,1,1,0,1,0,0,3,99.05
1,0,1,0,3,1,0,1,97.4
0,0,0,0,0,0,1,3,99.4
0,1,0,0,0,0,1,0,99.2
1,0,0,0,1,0,0,0,99.1
1,0,2,0,3,0,1,1,99.5
0,0,0,0,0,1,0,2,99.05
1,0,0,0,0,1,0,0,99.2
3,0,2,1,4,0,2,2,98.65
9,0,0,0,3,1,1,9,97.6
4,0,1,0,2,0,0,7,99.3
1,0,0,0,0,1,2,0,99.3
0,1,0,0,0,1,1,0,99
0,1,0,0,0,0,2,0,99.15
0,1,2,0,0,0,1,0,94.55
0,0,0,1,0,1,0,0,95.4
2,1,1,0,3,1,4,2,95.2
0,0,0,1,0,0,3,3,96.2
0,2,0,0,1,1,1,2,99.3
0,0,0,0,0,1,3,0,98.85
5,1,1,0,2,1,1,1,97.45
1,1,0,0,1,0,5,1,96.49
1,3,1,0,2,1,0,5,98.7
7,4,1,0,1,0,2,5,99.5
1,2,0,0,3,0,1,1,95.4
0,3,4,1,2,1,0,0,95.55
0,0,1,1,0,1,1,1,96.25
2,1,1,0,3,1,2,4,96.75
7,1,3,0,5,1,2,3,97.95
2,1,2,4,2,0,3,9,99
1,0,2,0,1,1,0,1,99
2,1,0,1,2,0,1,1,99.3
3,0,2,0,2,1,1,1,97.95
0,1,0,2,4,0,0,0,99.45
0,0,0,0,0,0,0,0,99.25
0,0,0,0,0,0,0,0,99.25
0,0,0,0,0,0,0,0,99.2
0,0,0,0,0,0,0,0,97.8
0,0,0,0,0,0,0,0,94.79
0,2,0,0,0,0,0,1,95.8
1,0,0,0,1,0,1,1,95.65
1,1,1,0,3,0,1,1,95.35
1,1,0,0,2,1,1,5,97.45
3,2,2,1,3,1,1,3,99
6,1,0,1,2,2,1,7,99.25
4,0,0,1,1,2,0,4,99.35
5,1,0,2,2,2,0,4,97.95
4,0,0,2,0,2,1,3,98.85
2,3,1,1,4,2,0,8,99.1
4,2,1,0,4,0,0,3,99.4
1,0,2,1,1,1,0,2,98.65
2,0,3,0,1,1,0,2,97.89
2,0,1,1,1,0,0,2,97.05
1,0,1,0,1,1,2,3,97.59
1,1,0,2,2,0,2,1,96.75
2,3,2,0,1,3,1,2,96.9
1,3,1,1,1,0,1,0,91.86
0,2,0,0,0,0,0,1,92.11
0,1,1,0,3,0,3,1,91.09
1,1,1,0,1,0,0,1,84.15
2,0,0,0,1,1,2,4,88.7
2,1,0,0,2,3,1,0,92.47
1,1,2,0,2,1,1,4,95.53
2,1,0,1,0,1,0,0,94.78
0,1,0,0,3,0,1,1,92.52
3,3,1,2,0,1,1,2,96.03
1,0,1,2,2,1,1,4,96.98
3,0,0,1,2,0,0,3,98.35
3,0,0,0,2,0,2,3,96.79
2,0,1,1,2,0,1,2,95.94
0,0,2,2,1,1,1,2,95.05
2,0,1,4,0,0,1,0,98.35
0,1,2,2,2,0,1,2,99
3,0,2,0,0,0,0,3,97.9
2,0,0,0,4,0,1,3,96.09
2,1,2,1,1,1,0,3,96.05
5,0,2,0,3,0,0,4,96.5
4,0,1,0,1,0,2,6,95.2
3,0,2,1,0,1,1,2,96.9
3,2,2,1,2,0,0,3,95.45
4,0,1,1,1,1,1,4,96.5
1,3,0,2,2,1,0,3,96.15
2,2,0,1,1,0,0,4,95.91
3,1,0,2,1,1,1,3,96.45
6,1,0,1,1,1,0,5,94.75
3,0,0,2,0,1,0,3,99.55
3,0,1,1,2,0,0,5,99.6
2,0,1,0,4,2,2,2,99.3
2,4,3,0,0,1,1,2,96
1,0,0,1,1,0,1,2,96.15
1,0,1,0,0,0,1,4,96.35
4,0,1,0,3,0,0,4,94.8
5,0,1,0,1,1,1,3,95.8
1,0,1,0,4,1,1,3,98
3,0,0,1,2,0,1,3,99.5
3,0,2,0,5,1,3,2,98.9
3,1,2,0,2,0,4,3,98
1,2,0,1,0,0,2,2,96.35
2,0,2,1,1,1,2,4,96.35
0,0,0,1,0,0,0,0,97.25
0,1,1,0,0,0,0,0,98.85
0,1,0,1,0,0,0,0,98.2
0,0,0,0,1,1,2,0,97.04
0,0,1,0,2,0,0,0,98.8
0,0,0,0,0,0,0,2,97.45
0,0,1,0,0,0,0,2,95.14
1,0,0,1,1,0,0,1,94.55
0,1,0,0,0,0,1,0,95.7
1,0,0,0,1,0,0,1,95.3
4,0,0,0,1,0,1,3,94.99
2,0,2,0,1,0,0,5,94.25
2,0,3,2,2,1,1,3,95.15
1,1,2,0,0,1,0,3,97.04
4,2,3,4,1,1,1,4,98.15
1,1,1,2,3,0,3,2,98.45
0,1,2,1,1,0,4,2,95.24
1,1,1,3,0,0,3,2,92.21
3,1,2,2,1,0,1,2,87.01
0,0,2,1,0,0,2,1,87.12
1,0,4,1,2,0,1,0,92.58
1,0,5,2,2,0,2,2,91.21
1,1,2,1,0,0,1,2,74.66
0,0,1,1,0,0,3,1,75.36
1,1,1,2,1,0,3,0,70.94
1,0,2,2,0,0,2,3,71.68
2,0,1,0,1,0,2,2,72.3
4,2,0,0,4,0,1,3,63.37
2,2,0,0,3,0,1,6,62.28
3,3,0,0,0,0,1,2,63.44
2,3,1,2,1,0,1,3,70.61
2,6,2,1,0,0,0,3,76.2
3,2,1,0,3,0,0,5,76.83
5,2,2,0,0,0,0,4,90.34
5,2,2,1,2,0,1,6,87.98
4,2,1,1,5,0,0,3,96.37
3,1,2,0,3,0,2,1,95.34
0,1,2,1,3,2,0,2,95.56
4,2,5,0,2,0,2,4,95.85
1,2,3,1,1,1,0,3,95.8
2,2,3,2,1,0,1,1,95.35
1,2,4,2,2,1,2,2,95.99
5,1,2,2,1,2,2,3,96
0,3,4,0,3,1,0,2,95.85
4,0,2,2,1,1,1,2,96.25
1,0,3,2,6,0,2,3,96.74
2,3,3,2,2,1,0,2,96.44
1,2,4,2,2,1,0,3,95
2,0,1,1,1,1,2,2,95.79
2,3,2,2,1,1,0,3,96.15
3,5,5,1,2,1,0,2,96.95
0,2,1,1,1,0,1,3,96.7
3,2,2,2,0,2,1,1,97.05
0,2,1,2,5,0,1,0,95.91
1,2,1,3,2,0,1,1,96.65
2,2,1,3,1,0,1,7,96.9
2,4,1,1,1,0,0,2,99.45
3,3,1,2,4,1,0,2,98.9
0,5,3,2,2,0,1,2,99.55
0,5,1,3,0,0,0,2,99.45
0,2,1,1,0,0,2,0,99.45
0,4,1,3,0,0,2,0,99.5
0,3,3,2,0,0,0,0,99.65
0,0,1,1,2,0,0,1,97.5
0,0,3,2,0,0,0,1,99.2
1,0,3,2,2,0,0,0,99.25
0,1,3,1,2,0,0,2,99.45
2,0,3,0,0,0,0,4,96.5
1,1,5,2,2,1,0,0,99.2
1,0,1,0,0,0,2,0,98.95
0,3,1,1,2,1,1,0,98.5
0,2,0,0,1,0,0,1,99.05
0,2,3,0,0,0,5,2,97.35
1,4,1,0,1,1,1,1,99.05
3,1,0,0,1,1,1,9,99.1
3,1,4,0,2,1,1,2,99.4
0,2,2,1,3,0,0,2,97.7
5,2,0,1,0,0,0,3,99.45
0,1,1,0,1,0,2,5,99.1
2,0,0,0,0,0,1,1,99
2,0,0,0,0,0,0,2,99.1
1,0,0,0,0,0,0,2,99.2
2,0,0,0,0,0,1,1,96.44
1,0,0,0,0,0,1,1,95.49
2,0,0,0,0,0,2,2,95.91
1,0,0,0,0,1,1,0,85.3
0,0,0,0,1,1,0,2,80.48
2,0,0,1,1,1,0,1,79.08
2,0,0,0,0,1,0,2,85.28
1,1,0,0,0,0,1,3,74.72
3,0,0,0,3,3,0,1,66.87
1,0,1,0,2,0,1,3,54.61
1,0,0,1,0,0,2,4,65.6
4,0,1,2,1,1,0,0,78.25
2,0,0,2,4,0,0,3,81.37
0,0,0,2,1,0,0,3,77.93
1,0,0,0,2,0,1,0,59.89
1,1,0,0,0,0,0,3,67.99
2,0,0,0,2,0,0,2,86.09
2,0,1,0,4,0,0,1,92.87
2,1,0,0,5,1,0,4,95.29
1,0,0,1,1,0,1,1,96.16
2,0,0,0,1,0,0,1,97.54
1,0,0,0,2,1,1,3,98.75
2,0,0,1,2,0,0,3,99.05
1,0,0,0,2,0,0,3,97.3
3,0,0,1,3,0,1,0,99.3
1,0,0,0,0,0,1,2,99.2
4,0,0,1,1,0,1,2,97.15
1,0,0,0,3,0,0,1,98.9
1,0,0,0,2,1,0,1,99.4
1,2,0,1,1,1,0,2,97.3
1,0,0,0,2,0,0,0,95.84
2,2,1,0,1,1,0,3,95.75
0,0,0,2,1,0,0,1,94.55
1,1,0,0,2,0,2,0,95.64
0,1,1,2,0,1,0,0,94.91
0,1,1,0,1,0,0,2,95.94
0,0,0,2,0,1,0,0,94.05
0,0,0,0,2,1,0,0,95.59
0,1,1,0,0,1,0,1,94.85
0,1,0,0,2,1,0,0,95.85
0,1,0,0,1,1,0,0,94.6
1,0,0,0,1,0,0,2,95.35
0,2,0,1,0,0,1,0,95.6
0,1,0,1,0,0,0,0,95.6
0,0,0,1,0,0,1,0,96.55
0,0,0,0,0,0,1,0,94.8
1,0,0,1,0,0,1,1,96
0,0,0,0,0,0,0,2,96
0,0,1,0,1,0,0,2,95.34
0,0,0,1,0,0,0,0,95.95
0,0,0,0,0,0,0,0,95.6
0,0,0,0,0,0,0,0,95.8
0,0,0,1,0,0,0,0,96.15
0,0,0,0,0,0,0,0,95.35
0,0,0,0,0,0,0,0,95.75
0,0,0,0,0,0,0,0,96.14
0,0,0,0,0,0,0,0,95.56
0,0,0,0,0,0,0,0,96.15
0,0,0,0,0,0,0,0,98
0,0,0,0,0,0,0,0,99.2
0,0,0,0,0,0,0,0,99
0,2,0,0,0,0,2,0,99.4
0,1,1,0,2,1,0,2,95.19
0,1,0,1,0,1,1,3,94.76
3,2,0,1,2,0,2,3,97.55
4,3,3,0,1,0,3,4,99.05
4,3,2,1,1,1,2,4,98.95
5,4,1,1,0,0,4,7,97
2,6,3,0,0,0,2,2,99
2,4,5,2,5,1,4,3,99.25
2,0,1,3,2,1,2,3,97.05
1,3,4,1,1,1,5,5,99.25
3,3,1,2,0,2,5,3,99.05
2,3,2,2,1,3,4,2,99.1
5,3,3,0,7,3,2,8,99.3
5,2,3,2,6,1,0,9,97.8
5,5,3,1,4,0,1,6,98.5
5,2,0,3,3,1,2,5,99.15
4,3,0,2,2,1,2,5,99.5
3,2,0,1,3,2,0,3,98.95
1,3,2,3,2,0,2,4,96.75
4,0,0,1,3,0,1,2,97.95
3,1,0,4,1,0,1,6,97.6
4,0,2,1,0,0,0,5,90.29
3,0,0,3,3,0,1,3,78.86
2,0,2,0,2,0,0,4,76.04
3,0,1,0,3,0,1,5,74.59
4,0,0,0,0,0,0,4,77.47
1,0,1,1,1,0,1,3,80.73
2,0,1,0,1,0,0,2,88.69
1,0,0,0,0,1,1,2,87.84
0,0,0,1,0,0,2,0,81.11
1,0,1,1,0,1,0,0,84.34
0,0,0,1,0,1,2,2,79.78
0,0,1,0,0,1,1,0,91.02
1,0,0,1,1,3,0,0,92.62
0,0,0,0,2,0,2,1,94.9
0,0,0,0,0,1,1,0,97.75
0,2,0,0,0,0,1,0,99.25
1,1,1,1,0,0,2,1,98.6
0,2,0,0,0,0,0,0,91.6
0,1,0,2,0,0,0,0,91.2
0,0,0,0,1,1,0,0,94.5
1,0,0,0,0,0,1,2,97.54
1,0,0,0,0,0,0,0,98.65
0,0,0,0,0,0,0,1,98.85
1,1,1,0,0,0,1,2,97.1
1,1,1,1,1,3,1,2,98.6
1,1,1,0,1,1,1,1,99.45
0,2,1,1,2,0,1,0,99.4
2,3,1,0,0,0,1,3,99.05
1,0,0,0,1,0,0,4,96.85
0,0,1,1,0,0,0,2,99.35
0,0,1,0,0,0,1,1,99.2
2,0,4,0,2,0,0,2,97.65
0,0,1,0,1,0,1,0,88.56
0,2,0,0,1,0,2,0,97.7
0,0,0,0,1,0,0,1,93.1
3,2,1,0,1,0,0,1,98.7
2,1,0,0,3,0,2,0,98.95
2,5,2,0,1,0,1,3,98.75
2,2,0,0,2,1,0,1,97.84
3,2,0,0,4,0,0,4,98.45
3,0,1,0,3,0,0,3,97.04
4,0,0,1,4,1,1,4,91.91
2,0,0,0,7,1,0,6,79.4
5,1,0,1,2,1,0,4,85.28
4,0,0,1,5,1,0,5,89.28
4,0,0,0,5,0,0,2,96.4
0,0,0,0,0,0,0,0,94.24
0,0,0,0,0,0,0,1,97.59
0,1,0,0,1,0,0,2,93.86
2,2,1,0,0,0,0,1,95.44
5,0,2,1,3,1,3,6,94.37
4,1,2,0,1,0,2,7,87.4
2,5,1,1,3,2,0,4,86.42
3,3,0,3,3,4,0,8,93.45
4,3,0,1,1,2,0,3,95.06
4,1,0,2,1,4,0,3,96.79
4,1,1,4,3,0,0,5,82.61
4,0,1,1,6,3,1,2,79.19
2,2,2,1,6,1,0,5,67.79
3,0,2,1,5,1,0,5,64.61
4,1,0,1,5,1,1,5,50.38
4,2,0,1,2,2,1,4,61.79
1,1,0,1,3,1,0,2,63.32
4,1,0,2,2,2,0,3,67.25
2,1,0,1,4,0,1,4,68.41
4,1,0,1,4,1,0,4,69.7
3,0,0,0,3,0,1,2,72.38
3,0,1,1,3,1,1,4,79.38
3,1,0,1,4,0,0,4,75.58
2,0,0,1,4,0,0,3,75.18
1,1,0,0,0,0,0,3,69.02
0,0,0,0,0,0,0,0,78.55
0,0,0,1,2,0,0,0,62.55
0,0,0,0,0,1,1,0,68.76
0,0,0,0,0,0,0,0,64.85
0,0,0,1,0,0,0,0,67.87
0,0,0,0,0,0,0,0,62.65
2,0,0,0,3,0,0,3,37.85
0,0,0,0,0,0,0,1,50.54
0,2,0,0,0,0,0,0,77.71
2,2,0,0,3,0,0,1,83.68
3,4,1,1,5,1,1,3,81.59
2,2,0,0,1,0,1,3,82.46
